	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10369.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10395.Gastrectomy	10742.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
C01551_Allantoin	1509.818316	0.0	1303.406334	1800.3016260000006	0.0	0.0	0.0	0.0	0.0	1692.521757	1846.528529	3180.153332	1216.439079	0.0	0.0	1862.7657100000001	0.0	0.0	0.0	1462.1231400000001	0.0	2912.641825	1721.977993	0.0	0.0	0.0	0.0	0.0	0.0	450.6951084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2060.974076	1777.8780239999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1318.550685	0.0	0.0	0.0	0.0	0.0	1330.219728	0.0	1683.263391	0.0	0.0	0.0	0.0	2476.622314	0.0	1437.3442810000001	0.0	0.0	0.0	0.0	0.0	177.49268030000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1027.8813109999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	272.9288096	1218.8956	0.0	0.0
C01571_Decanoate	0.0	0.0	0.0	71.25324994	0.0	0.0	0.0	0.0	45.0598861	0.0	61.15312012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.50782536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.84881535	158.4009345	0.0	0.0	151.7666919	0.0	0.0	0.0	0.0	0.0	0.0	115.8511953	0.0	0.0	0.0	104.88450259999999	0.0	0.0	0.0	24.07826087	0.0	0.0	0.0	143.61348769999995	65.83401469	0.0	36.61826081	0.0	0.0	0.0	0.0	0.0	187.1434477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.83045544	0.0	0.0
C01585_Hexanoate	291.9500876	117.80547800000001	217.95750139999998	196.67360730000001	0.0	3465.6979149999997	114.47178670000001	0.0	268.26822599999997	88.38214553	1012.620458	0.0	0.0	477.5073803	0.0	696.4733125	0.0	822.0	274.231	98.56973831	0.0	2291.716856	108.1642952	185.0	0.0	454.4515322	334.0	179.42922959999999	146.1016194	399.6903135	262.2119547	556.0	2682.151908	290.9193269	0.0	1422.577227	332.0	1502.072676	0.0	406.4969284	493.6605842	0.0	964.0	3337.0	282.0	258.0	688.7815571000001	2048.0	323.6441119	489.39562699999993	0.0	377.0	244.39941119999997	539.8714345	268.2521893	0.0	728.4476899	91.1918915	0.0	1378.0	489.42541229999995	3667.9881969999997	278.5816569	523.7638059999998	489.0	258.5199437	0.0	236.0	225.0	538.0160342	324.4546202	159.0	157.3301332	240.0	0.0	0.0	1644.0	893.0	0.0	207.0170998	0.0	0.0	265.1379307	0.0	1379.0	0.0	1437.9342179999999	379.74867489999997	226.0	0.0	675.1210412	548.0	0.0	1799.5688480000001	5806.138908	0.0
C01586_Hippurate	67.02150303	0.0	0.0	0.0	0.0	0.0	1582.261309	779.8224832000003	0.0	0.0	0.0	0.0	0.0	0.0	3194.0	0.0	0.0	0.0	2515.66913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.9142318	0.0	0.0	255.3379399	0.0	0.0	0.0	0.0	1130.359099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	748.9173419	1641.615079	174.0279522	1247.8803130000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	961.4049515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	305.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C01598_Melatonin	16.33759317	0.0	0.0	9.518565249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.75341715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.26262537	0.0	27.12537466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.4864782	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	61.44732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	29.36742714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C01601_Pelargonate	0.0	0.0	72.44674011	0.0	0.0	82.13267389	0.0	0.0	47.88427236	0.0	54.94306376	0.0	0.0	55.53683402	0.0	0.0	0.0	0.0	117.4669719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.094202	0.0	0.0	0.0	0.0	445.0606172	0.0	98.59472461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.01795598	33.85751642	0.0	0.0	0.0	87.85059100000002	184.9216959	0.0	0.0	0.0	0.0	0.0	0.0	37.79818244	0.0	0.0	121.8318066	0.0	0.0	76.37945528	0.0	0.0	0.0	0.0	0.0	0.0	68.45216055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.70123865	0.0	51.70370003	60.36422686	166.8107281	0.0
C01606_Phthalate	8.199029376	0.0	14.148025099999998	9.387480462000001	0.0	14.09011377	12.29592805	0.0	104.2137127	0.0	10.13427799	5.6738520160000006	13.434123300000001	16.64366544	0.0	10.94821381	0.0	0.0	0.0	12.632408900000001	0.0	28.66764953	17.88849763	0.0	0.0	11.396819099999998	0.0	15.74083773	9.380838942	31.75307656	14.56848959	0.0	0.0	11.38983812	0.0	22.62730271	14.0	14.96255218	0.0	0.0	9.034055089	0.0	0.0	33.0	0.0	0.0	11.22957618	0.0	7.1980800579999995	92.41240977	0.0	0.0	22.01398954	0.0	13.17711101	0.0	27.60533803	21.67912326	22.10187325	0.0	16.37467585	10.30124913	127.3231918	47.32700196	0.0	0.0	26.19984916	0.0	34.0	14.61456835	13.26787283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.08850856	22.0	0.0	22.57347204	15.46478146	19.0	0.0	0.0	17.35804386	0.0	0.0	10.45758592	0.0	0.0	9.936767196	0.0	19.08011585
C01620_Threonate	565.9774279000002	294.4880139	1231.5533679999999	1097.640334	2098.0	619.4188279	7219.688186	0.0	1645.233881	0.0	95.02367686	462.97915589999997	1320.166162	1839.399358	12993.0	9774.418492	394.35143589999996	3633.0	713.9189014	2592.9291399999997	2333.0	133.5097323	228.90677349999999	0.0	3424.0	0.0	36606.0	42.88216344	268.1215492	644.1740615	779.3686845999997	5146.0	0.0	226.71955499999999	1665.0	0.0	0.0	0.0	3004.163056	206.31496130000002	3056.006495	319.0502297	2936.0	4496.0	1734.0	0.0	0.0	0.0	0.0	4689.4875329999995	0.0	0.0	0.0	364.7954276	0.0	672.8071213999998	0.0	234.8589259	0.0	0.0	3567.452172	4015.3173119999997	13414.92396	46.02933969	0.0	234.67202930000002	0.0	4736.0	0.0	1887.124855	1441.355851	6082.0	302.3239918999999	4619.0	0.0	0.0	0.0	2537.0	570.5169482999999	0.0	0.0	0.0	2094.290658	0.0	1189.0	7008.0	212.29664449999999	141.0950813	4496.0	5314.0	0.0	0.0	439.84707289999994	558.4700286	0.0	400.42726139999996
C01672_Cadaverine	8856.546479	8071.984594	764.2785959	12723.03657	18762.0	21.86839693	739.7884811	6350.381474	7502.594954000001	43.99105279	1730.8354550000001	10624.683579999999	3592.92894	8686.930283	5503.0	272.5593308	624.8167793	4990.0	1354.601096	1265.0392630000001	8552.0	89.10088959	324.2761351000001	1199.0	5826.0	8872.265388	1449.0	11.70083515	2241.47578	4378.973079	246.9872318	16090.0	3722.4254149999997	414.55190469999997	7343.0	7063.499326	2271.0	50.88444067	295.3877851000001	1886.283497	819.3845008	2805.48395	493.0	742.0	2530.0	21481.0	4260.876007	912.0	120.5221216	30809.178089999998	13652.0	306.0	9885.371826999999	214.34497689999998	272.8738119	306.4031612	39.67546598	3059.429843	4311.919758	7182.0	4141.627412	3571.834004	4564.819070000001	94.09825435	9042.0	98.50257216	1606.080441	2728.0	1554.0	7462.507798999999	18011.943030000002	5770.0	237.4145444	3773.0	426.0	219.5238613	7006.0	14835.0	2035.0332039999998	3687.9687299999996	3520.0	500.0	6652.346074	3618.747867	4345.0	1602.0	11175.13075	15156.068769999998	4237.0	3519.0	4164.409032000001	8267.0	153.7392701	493.3016654	3305.233221	2049.2012579999996
C01736_Purine riboside	0.0	11.34949681	0.0	0.0	0.0	0.0	11.53254666	11.92038493	8.007045468	4.27914763	3.6572630189999997	9.179204816	12.97346018	0.0	0.0	8.441478465	0.0	0.0	0.0	7.27175411	0.0	19.7183013	25.46855384	0.0	0.0	8.189898402999999	0.0	17.55262484	0.0	0.0	0.0	0.0	12.10300502	0.0	0.0	4.511096703	0.0	15.23300719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.107026231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.801967499999998	0.0	0.0	0.0	17.07177037	11.57086739	0.0	0.0	18.86754826	0.0	0.0	0.0	0.0	0.0	6.81099159	0.0	0.0	10.40746213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.615786085	0.0	0.0
C01744_3-(4-Hydroxyphenyl)propionate	801.8137839999997	0.0	2800.197121	359.2432448	1094.0	0.0	4774.8363869999985	0.0	77.28641023	0.0	656.1256036	706.0425986	1172.240687	0.0	0.0	0.0	0.0	0.0	0.0	1886.589184	0.0	0.0	1180.094193	5792.0	0.0	4656.590642	0.0	289.1566689	0.0	11971.891000000001	2717.078706	1285.0	1081.49829	0.0	611.0	1367.410793	233.0	0.0	0.0	0.0	130.0471083	0.0	0.0	0.0	0.0	0.0	2600.910614	530.0	0.0	5250.38465	5810.0	0.0	0.0	0.0	1245.661282	0.0	0.0	2809.93773	343.27439689999994	0.0	1890.902289	156.06588169999995	13320.345720000001	5443.764504	0.0	0.0	872.8387571000003	0.0	0.0	247.6195846	3542.349188	2280.0	0.0	0.0	0.0	0.0	2815.0	1080.0	0.0	751.8360704	537.0	0.0	1134.036799	547.2474025	0.0	0.0	3573.378436	317.3295375	276.0	0.0	0.0	395.0	7503.4929090000005	0.0	1388.032949	558.7420407000002
C01762_Xanthosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00336584	0.0	0.0	0.0	11.15939792	0.0	0.0	147.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.29447505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.89360358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	27.63437533	0.0	0.0	0.0	0.0	5.193568368999999	0.0	0.0	0.0	0.0	0.0	0.0	43.23296673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.71337621	0.0	0.0	0.0
C01879_5-Oxoproline	165.5471372	706.9231276	435.55899139999997	4690.4259219999985	756.0	0.0	159.27040209999996	139.20003540000002	245.80063330000002	62.44789676	79.59841683	154.62871090000004	59.85409709	0.0	5065.0	117.12889890000001	131.66074129999998	2958.0	112.58815729999999	46.53975006	1719.0	72.97092196	4248.280703	475.0	1298.0	86.92824651	147.0	199.64565469999997	0.0	111.5581262	76.65114913	4360.0	133.0790616	252.4907874	1461.0	112.4701437	532.0	118.66060120000002	667.6105461	298.167081	485.63340939999995	483.4459575	3886.0	5450.0	218.0	1432.0	63.13730836	565.0	118.1458876	0.0	853.0	6900.0	171.3553843	166.77115519999995	122.7184051	91.18231827	233.7414659	87.55985386	112.6379469	992.0	0.0	51.76864137	155.7250052	136.91946480000001	1338.0	0.0	77.71376198	509.0	1826.0	121.8086904	94.44508879	1062.0	106.85831840000002	3875.0	0.0	182.9079115	0.0	1799.0	3413.023153	109.4666257	735.0	2486.0	205.8612529	74.4184974	169.0	261.0	0.0	109.549094	1678.0	964.0	0.0	196.0	125.68352709999999	154.65232780000005	136.3936319	0.0
C01921_Glycocholate	4122.332779	5074.328762	1376.166582	2604.427605	0.0	1393.203113	641.265996	0.0	35.45488981	0.0	0.0	19.88470457	1767.4141769999999	13.02654541	0.0	0.0	32724.48333000001	91.0	0.0	0.0	22.0	0.0	311.95482799999996	143.0	1890.0	0.0	118.0	0.0	326.637327	213.4314845	1470.52525	0.0	0.0	47.09252766	246.0	853.1945149000003	0.0	0.0	7419.959199	22531.58528000001	1635.521837	1894.668575	0.0	0.0	31.0	0.0	119.64169129999999	54.0	39.08528493	1554.386037	0.0	0.0	0.0	0.0	27.28597868	0.0	0.0	29.92835618	101.4841423	0.0	652.8071119	0.0	3687.9978929999997	22.19056861	921.0	88.47857511	0.0	0.0	90.0	92.64979261	379.07867749999997	0.0	0.0	0.0	17693.0	0.0	0.0	1539.0	1436.22401	832.85246	0.0	48673.0	135.62381090000002	29.585558799999998	0.0	393.0	133.80690239999998	0.0	0.0	77.0	143.8893238	0.0	32.26906092	0.0	315.0419669	72.25804249
C01930_Lysinamide	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.512756197000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.021762979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.037891003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.001081904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.139717662000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C01959_Taurocyamine	612.0751076	120.4894388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.37020020000001	0.0	0.0	0.0	0.0	0.0	247.4812946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	386.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.87252502	0.0	0.0	0.0	97.88971052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	246.4712168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.57807949999999	0.0	0.0	0.0	0.0	0.0	0.0	55.09495951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.8322348	0.0	0.0
C01987_2-Aminophenol	0.0	0.0	0.0	0.0	3.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.973378968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.782500778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.461321736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.557220567999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.471537681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.613421691	0.0
C01996_Acetylcholine	1.752362704	1.999970433	4.819175125	3.383699763	0.0	0.6227609311	0.0	5.032361295	0.0	0.0	0.0	2.768989579	1.467891681	0.3415240446	0.0	0.0	0.0	0.0	3.655591733	0.0	0.0	0.0	2.147710784	0.0	0.0	0.0	0.0	0.6249283877	2.649617616	0.0	0.0	0.0	0.0	0.0	0.0	0.6055806776	0.0	0.0	0.0	0.5630462071	1.590006443	1.237406461	0.0	0.0	0.0	0.0	1.439188875	0.0	0.8791359584999999	0.4185884643	0.25	0.0	1.58079322	0.7717843759	5.289452296	2.862523337	0.0	0.0	0.0	0.0	0.43667235159999995	0.0	1.9186054609999998	26.78611904	0.0	0.9249802235	0.9557665312000001	0.0	0.0	0.0	0.7397141231000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.203709036	0.0	0.0	0.0	0.0	0.7097329452	0.0	0.0	39.54577611	0.0	0.0	0.0	2.3309624980000003	0.0	0.0	0.0	1.86693566	0.0
C02037_Gly-Gly	137.3770659	0.0	20.80739974	0.0	0.0	0.0	18.77381826	28.86222452	9.921920297	0.0	0.0	26.36874669	0.0	0.0	0.0	0.0	121.74168759999999	0.0	0.0	0.0	61.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	273.0	19.9714528	0.0	0.0	184.9881155	329.87059469999997	0.0	49.68387867	0.0	0.0	0.0	57.0	0.0	0.0	0.0	15.44022244	0.0	0.0	23.22325418	0.0	0.0	0.0	0.0	3.670218972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.08129361	0.0	0.0	63.66495716	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	72.19440636	0.0	115.0	264.0	14.87481712	0.0	0.0	0.0	0.0	78.33094116	0.0	0.0	0.0	0.0	35.24730108	0.0	0.0	0.0
C02043_Indolelactate	0.0	0.0	0.0	0.0	201.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	210.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	268.0	0.0	0.0	0.0	0.0	254.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	644.0	0.0	0.0	55.0	233.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	389.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C02115_Alpha-Methylserine	25.30525615	38.76684163	7.317966567999999	6.5111556020000005	20.0	15.59399432	8.281226841	49.89084124	18.55519329	0.0	268.07957319999997	987.3743781999999	40.51510487	12.44502638	38.0	11.79508625	0.0	0.0	41.39171828	338.0313864	20.0	884.1634233999997	45.41376645	19.0	0.0	23.06839429	0.0	8.890126021	17.57640416	576.0378926	0.0	0.0	0.0	22.0752126	23.0	40.15087216	11.0	10.40076173	518.5923183	0.0	9.173429177000001	9.643477477000001	13.0	0.0	50.0	0.0	57.05170926	0.0	6.717544495	42.69900635	19.0	0.0	17.44434564	0.0	474.4139961	23.78903293	13.81152026	27.43989128	0.0	0.0	0.0	20.88212844	0.0	845.2779083999999	17.0	13.13454303	0.0	16.0	0.0	45.93724273	65.25225232	44.0	21.35579227	0.0	0.0	0.0	0.0	30.0	25.00745038	6.74047334	0.0	0.0	3.9886438510000004	10.51235022	39.0	0.0	35.26882426	50.51704608	21.0	0.0	22.09152318	49.0	18.53433508	15.12363324	40.96984772	19.88141147
C02155_Gly-Leu	264.64659	24.00326981	97.14165801	49.10426117	98.0	80.45361681	0.0	34.19430898	0.0	42.70907196	50.97036885	71.77932376	48.66244787	80.79080848	153.0	66.46273185	210.32349080000003	156.0	55.27554408	110.48505929999999	233.0	61.77585057	0.0	52.0	326.0	116.27284809999999	29.0	0.0	56.13273704	100.5173103	32.44067398	134.0	73.5697572	70.97569	278.0	35.06141288	108.0	45.34345141	301.998243	744.1104190000003	67.16545642	25.21632468	202.0	187.0	89.0	155.0	93.15029819	63.0	113.07100349999999	60.19133655	63.0	76.0	85.08712208	54.3401235	92.12772883	58.36135871	36.35122259	0.0	82.66567953	233.0	71.79448993	96.4851632	210.7384571	59.10499919	108.0	106.9985327	51.13328404	101.0	201.0	0.0	119.3270561	136.0	28.17937504	218.0	49.0	105.39277539999999	40.0	141.0	193.0025355	10.65819203	269.0	501.0	130.67486	52.24782687	34.0	14.0	44.0786886	356.17329110000014	112.0	186.0	59.554161	116.0	0.0	62.1871145	67.00424115	39.86092026
C02226_Citraconate	0.0	12.33958957	0.0	21.96974152	0.0	12.05395039	0.0	0.0	15.34583153	15.314315599999999	0.0	0.0	9.019590314	0.0	0.0	10.68724145	0.0	0.0	40.04424859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.11846633	17.61639377	0.0	41.7875678	0.0	0.0	30.97167762	0.0	0.0	0.0	9.582416703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	360.18370689999995	0.0	34.64809941	47.44190997	14.928193099999998	11.68093557	56.12172594	0.0	0.0	0.0	1076.086959	15.02686693	0.0	69.51164009	67.81554944	0.0	0.0	16.28819393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.081050349	0.0	0.0	19.74693659	22.04389625	0.0	0.0	18.88084923	0.0	0.0	0.0	0.0	0.0	40.39643391	7.4705114870000005	0.0	0.0
C02230_3-Methylguanine	22.33010719	0.0	5.777985319	90.9083234	0.0	0.0	0.0	0.0	0.0	14.07358581	87.57458869999998	41.61806317	16.55581016	0.0	0.0	134.5166171	0.0	0.0	9.72638487	195.8107995	0.0	113.57791809999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.5398278	11.59053563	0.0	0.0	0.0	15.0	0.0	0.0	0.0	214.14178360000002	26.23109917	0.0	7.664467652000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.07489662	0.0	130.0118658	0.0	0.0	0.0	0.0	0.0	0.0	119.86018929999999	0.0	0.0	0.0	12.89733038	6.667029757999999	0.0	0.0	0.0	28.7022837	0.0	9.758724148999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	11.53590932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C02242_7-Methylguanine	72.51770340000002	43.31882681	40.48977978	67.49633309	66.0	0.0	105.3311058	93.39246329	0.0	6.88798558	70.61573089	31.304986100000004	57.66513768	78.15596625	342.0	110.1224675	10.83930249	28.0	45.78544816	162.27998459999995	64.0	82.70084155	87.77633926	85.0	82.0	55.49932387	9.3	27.48454553	47.58817420000001	82.89568119	44.45037028	0.0	5.079750422	71.28292603	71.0	0.0	78.0	1.116935896	163.01103909999995	43.05484197	22.9519701	12.32162379	25.0	9.4	44.0	75.0	41.35526712	63.0	7.668693178	56.35955195	34.0	86.0	82.42326663	15.45740491	87.36425809	47.50197233	5.26846315	37.21936973	36.99686484	48.0	77.83610212	97.30529214	93.04758596	75.70191581	85.0	63.78190232	65.81307073	87.0	106.0	62.14519484	105.1660408	70.0	60.75599892	13.0	16.0	0.0	41.0	81.0	60.99708085	48.52400403	99.0	84.0	49.84633689	6.1696089060000014	14.0	30.0	18.318055100000002	90.14062397	94.0	95.0	0.0	103.0	72.5280858	5.9898079079999995	0.0	9.318529079
C02256_Castanospermine	2.513493842	0.0	0.0	0.0	0.0	3.637033839	0.0	33.34825821	0.0	4.081316135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.61101661	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	6.994668231	8.376491869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.48385098	0.0	0.0	5.102834639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.568205463	0.0	0.0	0.0	0.0	0.0	0.0	13.23720445	0.0	0.0	28.04236597	0.0	0.0	0.0	0.0	0.0	8.414147494	0.0	0.0	19.44495204	0.0	0.0	0.0	5.4699757579999995	0.0	0.0	0.0	2.8919282010000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.58566404	0.0	0.0
C02273_Digalacturonate	0.0	103.98443590000001	0.0	0.0	4656.0	0.0	0.0	0.0	0.0	26.97509842	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	329.8604582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
